1692976069.0489478
0 tensor(0.0101, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
250 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
260 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
270 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
280 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
290 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
300 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
310 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
320 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
330 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
340 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
350 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
360 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
370 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
380 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
390 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
400 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
410 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
420 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
430 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
440 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
450 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
460 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
470 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
480 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
490 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
500 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
510 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
520 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
530 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
540 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
550 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
560 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
570 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
580 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
590 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
600 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
610 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
620 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
630 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
640 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
650 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
660 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
670 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
680 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
690 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
700 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
710 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
720 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
730 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
740 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
750 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
760 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
770 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
780 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
790 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
800 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
810 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
820 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
830 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
840 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
850 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
860 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
870 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
880 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
890 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
900 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
910 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
920 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
930 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
940 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
950 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
960 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
970 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
980 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
990 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1000 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1010 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1020 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1030 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1040 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1050 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1060 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1070 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1080 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1090 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1100 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1110 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1120 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1130 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1140 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1150 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1160 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1170 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1180 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1190 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1200 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1210 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1220 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1230 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1240 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1250 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1260 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1270 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1280 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1290 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1300 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1310 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1320 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1330 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1340 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1350 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1360 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1370 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1380 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1390 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1400 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1410 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1420 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1430 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1440 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1450 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1460 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1470 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1480 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1490 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1500 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1510 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1520 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1530 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1540 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1550 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1560 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1570 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1580 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1590 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1600 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1610 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1620 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1630 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1640 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1650 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1660 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1670 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1680 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1690 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1700 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1710 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1720 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1730 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1740 tensor(0.0002, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1750 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1760 tensor(0.0002, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1770 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1780 tensor(0.0002, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1790 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1800 tensor(0.0002, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1810 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1820 tensor(0.0002, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1830 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1840 tensor(0.0002, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1850 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1860 tensor(0.0002, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1870 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1880 tensor(0.0002, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1890 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1900 tensor(0.0002, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1910 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1920 tensor(0.0002, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1930 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1940 tensor(0.0002, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1950 tensor(0.0003, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
1960 tensor(0.0002, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
