1691072922.08309
r=: 12
0 tensor(0.1723, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
72 tensor(0.0095, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
73 tensor(0.0092, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
74 tensor(0.0090, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
75 tensor(0.0088, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
76 tensor(0.0086, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
77 tensor(0.0084, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
78 tensor(0.0082, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
79 tensor(0.0080, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
80 tensor(0.0078, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
81 tensor(0.0077, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
82 tensor(0.0075, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
83 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
84 tensor(0.0072, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
85 tensor(0.0070, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
86 tensor(0.0069, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
87 tensor(0.0067, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
88 tensor(0.0066, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
89 tensor(0.0065, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
90 tensor(0.0063, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
91 tensor(0.0062, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
92 tensor(0.0061, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
93 tensor(0.0060, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
94 tensor(0.0059, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
95 tensor(0.0058, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
96 tensor(0.0057, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
97 tensor(0.0056, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
98 tensor(0.0055, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
99 tensor(0.0054, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
100 tensor(0.0053, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
101 tensor(0.0052, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
102 tensor(0.0051, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
103 tensor(0.0050, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
104 tensor(0.0049, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
105 tensor(0.0048, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
106 tensor(0.0048, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
107 tensor(0.0047, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
108 tensor(0.0046, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
109 tensor(0.0045, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
110 tensor(0.0045, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
111 tensor(0.0044, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
112 tensor(0.0043, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
113 tensor(0.0043, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
114 tensor(0.0042, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
115 tensor(0.0041, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
116 tensor(0.0041, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
117 tensor(0.0040, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
118 tensor(0.0040, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
119 tensor(0.0039, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
120 tensor(0.0038, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
121 tensor(0.0038, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
122 tensor(0.0037, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
123 tensor(0.0037, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
124 tensor(0.0036, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
125 tensor(0.0036, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
126 tensor(0.0035, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
127 tensor(0.0035, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
128 tensor(0.0034, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
129 tensor(0.0034, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
130 tensor(0.0034, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
131 tensor(0.0033, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
132 tensor(0.0033, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
133 tensor(0.0032, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
134 tensor(0.0032, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
135 tensor(0.0031, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
136 tensor(0.0031, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
137 tensor(0.0031, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
138 tensor(0.0030, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
139 tensor(0.0030, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
140 tensor(0.0030, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
141 tensor(0.0029, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
142 tensor(0.0029, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
143 tensor(0.0029, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
144 tensor(0.0028, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
145 tensor(0.0028, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
146 tensor(0.0028, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
147 tensor(0.0027, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
148 tensor(0.0027, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
149 tensor(0.0027, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
150 tensor(0.0026, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
151 tensor(0.0026, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
152 tensor(0.0026, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
153 tensor(0.0026, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
154 tensor(0.0025, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
155 tensor(0.0025, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
156 tensor(0.0025, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
157 tensor(0.0024, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
158 tensor(0.0024, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
159 tensor(0.0024, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
160 tensor(0.0024, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
161 tensor(0.0023, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
162 tensor(0.0023, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
163 tensor(0.0023, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
164 tensor(0.0023, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
165 tensor(0.0023, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
166 tensor(0.0022, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
167 tensor(0.0022, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
168 tensor(0.0022, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
169 tensor(0.0022, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
170 tensor(0.0021, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
171 tensor(0.0021, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
172 tensor(0.0021, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
173 tensor(0.0021, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
174 tensor(0.0021, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
175 tensor(0.0020, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
176 tensor(0.0020, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
177 tensor(0.0020, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
178 tensor(0.0020, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
179 tensor(0.0020, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
180 tensor(0.0020, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
181 tensor(0.0019, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
182 tensor(0.0019, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
183 tensor(0.0019, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
184 tensor(0.0019, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
185 tensor(0.0019, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
186 tensor(0.0019, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
187 tensor(0.0018, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
188 tensor(0.0018, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
189 tensor(0.0018, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
190 tensor(0.0018, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
191 tensor(0.0018, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
192 tensor(0.0018, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
193 tensor(0.0018, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
194 tensor(0.0017, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
195 tensor(0.0017, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
196 tensor(0.0017, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
197 tensor(0.0017, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
198 tensor(0.0017, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
199 tensor(0.0017, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
200 tensor(0.0017, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
201 tensor(0.0016, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
202 tensor(0.0016, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
