0 tensor(0.2096, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
3100 tensor(0.0185, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
3200 tensor(0.0181, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
3300 tensor(0.0178, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
3400 tensor(0.0175, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
3500 tensor(0.0172, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
3600 tensor(0.0170, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
3700 tensor(0.0169, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
3800 tensor(0.0168, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
3900 tensor(0.0167, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
4000 tensor(0.0166, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
4100 tensor(0.0165, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
4200 tensor(0.0164, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
4300 tensor(0.0163, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
4400 tensor(0.0162, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
4500 tensor(0.0161, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
4600 tensor(0.0160, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
4700 tensor(0.0159, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
4800 tensor(0.0157, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
4900 tensor(0.0154, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
5000 tensor(0.0151, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
5100 tensor(0.0148, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
5200 tensor(0.0142, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
5300 tensor(0.0136, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
5400 tensor(0.0130, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
5500 tensor(0.0124, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
5600 tensor(0.0119, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
5700 tensor(0.0114, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
5800 tensor(0.0109, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
5900 tensor(0.0104, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
6000 tensor(0.0097, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
6100 tensor(0.0089, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
6200 tensor(0.0080, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
6300 tensor(0.0071, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
6400 tensor(0.0063, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
6500 tensor(0.0055, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
6600 tensor(0.0049, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
6700 tensor(0.0043, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
6800 tensor(0.0039, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
6900 tensor(0.0035, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
7000 tensor(0.0032, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
7100 tensor(0.0029, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
7200 tensor(0.0027, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
7300 tensor(0.0026, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
7400 tensor(0.0025, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
7500 tensor(0.0023, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
7600 tensor(0.0022, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
7700 tensor(0.0021, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
7800 tensor(0.0021, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
7900 tensor(0.0020, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
8000 tensor(0.0019, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
8100 tensor(0.0019, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
8200 tensor(0.0018, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
8300 tensor(0.0018, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
8400 tensor(0.0017, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
8500 tensor(0.0017, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
8600 tensor(0.0016, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
8700 tensor(0.0016, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
8800 tensor(0.0016, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
8900 tensor(0.0015, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
9000 tensor(0.0015, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
9100 tensor(0.0015, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
9200 tensor(0.0014, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
9300 tensor(0.0014, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
9400 tensor(0.0014, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
9500 tensor(0.0014, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
9600 tensor(0.0013, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
9700 tensor(0.0013, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
9800 tensor(0.0013, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
9900 tensor(0.0013, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
10000 tensor(0.0013, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
10100 tensor(0.0012, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
10200 tensor(0.0012, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
10300 tensor(0.0012, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
10400 tensor(0.0012, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
10500 tensor(0.0012, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
10600 tensor(0.0012, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
10700 tensor(0.0012, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
10800 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
10900 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
11000 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
11100 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
11200 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
11300 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
11400 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
11500 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
11600 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
11700 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
11800 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
11900 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
12000 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
12100 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
12200 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
12300 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
12400 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
12500 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
12600 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
12700 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
12800 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
12900 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
13000 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
13100 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
13200 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
13300 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
13400 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
13500 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
13600 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
13700 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
13800 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
13900 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
14000 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
14100 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
14200 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
14300 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
14400 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
14500 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
14600 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
14700 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
14800 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
14900 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
15000 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
15100 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
15200 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
15300 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
15400 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
15500 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
15600 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
15700 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
15800 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
15900 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
16000 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
16100 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
16200 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
16300 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
16400 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
16500 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
16600 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
16700 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
16800 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
16900 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
17000 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
17100 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
17200 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
17300 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
17400 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
17500 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
17600 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
17700 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
17800 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
17900 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
18000 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
18100 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
18200 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
18300 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
18400 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
18500 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
18600 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
18700 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
18800 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
18900 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
19000 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
19100 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
19200 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
19300 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
19400 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
19500 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
19600 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
19700 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
19800 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
19900 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
20000 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
20100 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
20200 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
20300 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
20400 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
20500 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
20600 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
20700 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
20800 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
20900 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
21000 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
21100 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
21200 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
21300 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
21400 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
21500 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
21600 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
21700 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
21800 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
21900 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
22000 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
22100 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
22200 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
22300 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
22400 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
22500 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
22600 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
22700 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
22800 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
22900 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
23000 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
23100 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
23200 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
23300 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
23400 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
23500 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
23600 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
23700 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
23800 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
23900 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
24000 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
24100 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
24200 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
24300 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
24400 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
24500 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
24600 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
24700 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
24800 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
24900 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
25000 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
25100 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
25200 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
25300 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
25400 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
25500 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
25600 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
25700 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
25800 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
25900 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
26000 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
26100 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
26200 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
26300 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
26400 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
26500 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
26600 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
26700 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
26800 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
26900 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
27000 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
27100 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
27200 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
27300 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
27400 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
27500 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
27600 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
27700 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
27800 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
27900 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
28000 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
28100 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
28200 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
28300 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
28400 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
28500 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
28600 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
28700 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
28800 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
28900 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
29000 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
29100 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
29200 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
29300 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
29400 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
29500 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
29600 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
29700 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
29800 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
29900 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
30000 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
30100 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
30200 tensor(0.0009, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
