0 tensor(0.1870, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
4800 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
4900 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
5000 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
5100 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
5200 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
5300 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
5400 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
5500 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
5600 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
5700 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
5800 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
5900 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
6000 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
6100 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
6200 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
6300 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
6400 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
6500 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
6600 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
6700 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
6800 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
6900 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
7000 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
7100 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
7200 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
7300 tensor(0.0006, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
7400 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
7500 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
7600 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
7700 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
7800 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
7900 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
8000 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
8100 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
8200 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
8300 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
8400 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
8500 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
8600 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
8700 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
8800 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
8900 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
9000 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
9100 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
9200 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
9300 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
9400 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
9500 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
9600 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
9700 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
9800 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
9900 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
10000 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
10100 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
10200 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
10300 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
10400 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
10500 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
10600 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
10700 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
10800 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
10900 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
11000 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
11100 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
11200 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
11300 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
11400 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
11500 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
11600 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
11700 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
11800 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
11900 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
12000 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
12100 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
12200 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
12300 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
12400 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
12500 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
12600 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
12700 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
12800 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
12900 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
13000 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
13100 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
13200 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
13300 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
13400 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
13500 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
13600 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
13700 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
13800 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
13900 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
14000 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
14100 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
14200 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
14300 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
14400 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
14500 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
14600 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
14700 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
14800 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
14900 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
15000 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
15100 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
15200 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
15300 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
15400 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
15500 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
15600 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
15700 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
15800 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
15900 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
16000 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
16100 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
16200 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
16300 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
16400 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
16500 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
16600 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
16700 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
16800 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
16900 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
17000 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
17100 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
17200 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
17300 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
17400 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
17500 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
17600 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
17700 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
17800 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
17900 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
18000 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
18100 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
18200 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
18300 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
18400 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
18500 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
18600 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
18700 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
18800 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
18900 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
19000 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
19100 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
19200 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
19300 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
19400 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
19500 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
19600 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
19700 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
19800 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
19900 tensor(0.0004, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
tensor([ 6.7426e-01,  0.0000e+00,  0.0000e+00,  0.0000e+00,  0.0000e+00,
        -1.7361e-06,  0.0000e+00,  0.0000e+00,  0.0000e+00,  0.0000e+00,
         6.2156e-01,  0.0000e+00,  0.0000e+00,  0.0000e+00,  0.0000e+00,
         3.9880e-01], device='cuda:0', dtype=torch.float64,
       grad_fn=<CatBackward0>)
Parameter containing:
tensor([  0.8308,   1.5708,   0.5705,   1.4500,  -1.5587, -12.9768,  12.3756,
         -3.3186, -15.9290,   8.8935,  15.9880,  -0.2502,  15.7331, -16.5078,
         15.9726, -15.7299,   2.1789,  14.2700,  14.7388,   1.2965,   1.2450,
          0.4746,   1.1212,  -0.4700,  -0.8777,  -0.9424,   0.3388,  -0.3142,
         -1.1365,  -1.3470,   0.3996,  -1.0608,   1.1842,  -0.2717,   0.1287,
          1.5127,  -4.9781,   0.1246,   4.6239,  -1.4475,  -0.3686,  -1.7625,
         -1.6549,  -3.8995,   0.8929,   3.2594,   2.7838,   0.8751,  -0.1578,
         -4.1890,   2.5859,   0.5703,  -1.6661,   1.2782,  -0.4330,   3.8080,
         -0.8734,   1.1493,   2.2937,   1.0510,  -0.0454,   0.1919,  -0.4665,
          4.1887,   0.1895,   0.9989,   1.7973,   3.4939,  -0.5297,  -1.9612,
          1.9114,  -2.6380,   2.3325,  -1.4650,   6.2707,  -2.1282,   0.8666,
         -1.4148,  -4.8643,  -1.5985,   1.9200,  -1.0090,   1.4581,   1.1258,
         -0.6001,   0.8428,  -0.7605,   0.0923,   2.1449,  -0.1865,  -0.7112,
         -1.3337,  -0.1175,  -0.0363,  -0.7965,  -1.0568,   1.5454,  -2.9118,
          6.4855,   1.7162,  -9.2674,  -3.9529,   0.0509,   0.9538,   0.2119,
          0.3846,   0.9090,  -0.5197,   0.4751,  -0.9178,   0.2657,   0.0504,
         -1.3156,   0.9764,   0.9628,   1.7239,  -0.3714,   0.1126,  -1.0350,
          3.0336,   0.4924,   0.6875,  -1.8277,  -0.3857,   5.4168,   1.4252,
          2.0909,  -3.4607,   0.5172,   2.8344,  -2.1434,  -0.2407,   0.3397,
         -1.5776,   1.7200,  -0.2780,  -1.5552,   1.8965,  -6.9926],
       device='cuda:0', dtype=torch.float64, requires_grad=True)
[tensor(0.2604, device='cuda:0', dtype=torch.float64, grad_fn=<TraceBackward0>), tensor(0.0796, device='cuda:0', dtype=torch.float64, grad_fn=<TraceBackward0>), tensor(0.0796, device='cuda:0', dtype=torch.float64, grad_fn=<TraceBackward0>), tensor(0.0798, device='cuda:0', dtype=torch.float64, grad_fn=<TraceBackward0>), tensor(0.0796, device='cuda:0', dtype=torch.float64, grad_fn=<TraceBackward0>), tensor(0.0798, device='cuda:0', dtype=torch.float64, grad_fn=<TraceBackward0>), tensor(0.0798, device='cuda:0', dtype=torch.float64, grad_fn=<TraceBackward0>), tensor(0.2612, device='cuda:0', dtype=torch.float64, grad_fn=<TraceBackward0>)]
